,type,time,entity_id,coordinates,trajectory_id
56829,trajectory,,1165,"[104.08814, 30.66772]",28794
56830,trajectory,,1165,"[104.0863, 30.66471]",28794
56831,trajectory,,1165,"[104.0845, 30.66189]",28794
56832,trajectory,,1165,"[104.08302, 30.66129]",28794
56833,trajectory,,1165,"[104.08237, 30.66151]",28794
56834,trajectory,,1165,"[104.08217, 30.66122]",28794
56835,trajectory,,1165,"[104.08172, 30.6605]",28794
56836,trajectory,,1165,"[104.08061, 30.66008]",28794
56837,trajectory,,1165,"[104.0797, 30.66057]",28794
56838,trajectory,2018-10-08T15:19:58Z,1165,"[104.04909, 30.72346]",28795
56839,trajectory,,1165,"[104.04883, 30.7191]",28795
56840,trajectory,,1165,"[104.05092, 30.71543]",28795
56841,trajectory,,1165,"[104.05053, 30.71179]",28795
56842,trajectory,,1165,"[104.05101, 30.70855]",28795
56843,trajectory,,1165,"[104.05195, 30.70756]",28795
56844,trajectory,,1165,"[104.05257, 30.70692]",28795
56845,trajectory,,1165,"[104.05512, 30.70425]",28795
56846,trajectory,,1165,"[104.05745, 30.70099]",28795
56847,trajectory,,1165,"[104.05749, 30.69759]",28795
56848,trajectory,,1165,"[104.05737, 30.69531]",28795
56849,trajectory,,1165,"[104.05733, 30.69408]",28795
56850,trajectory,,1165,"[104.05716, 30.69073]",28795
56851,trajectory,,1165,"[104.05708, 30.68966]",28795
56852,trajectory,,1165,"[104.05708, 30.68868]",28795
56853,trajectory,,1165,"[104.05885, 30.68647]",28795
56854,trajectory,,1165,"[104.05937, 30.68591]",28795
56855,trajectory,,1165,"[104.06233, 30.68588]",28795
56856,trajectory,2018-10-08T15:29:36Z,1165,"[104.06437, 30.68472]",28796
56857,trajectory,,1165,"[104.06565, 30.68377]",28796
56858,trajectory,,1165,"[104.06682, 30.68583]",28796
56859,trajectory,,1165,"[104.06932, 30.68605]",28796
56860,trajectory,,1165,"[104.06964, 30.68599]",28796
56861,trajectory,,1165,"[104.07288, 30.68601]",28796
56862,trajectory,,1165,"[104.07336, 30.68808]",28796
56863,trajectory,,1165,"[104.07344, 30.68815]",28796
56864,trajectory,,1165,"[104.07344, 30.69032]",28796
56865,trajectory,,1165,"[104.07337, 30.69367]",28796
56866,trajectory,,1165,"[104.07336, 30.694]",28796
56867,trajectory,,1165,"[104.07306, 30.69457]",28796
56868,trajectory,,1165,"[104.07149, 30.69476]",28796
56869,trajectory,,1165,"[104.06832, 30.69465]",28796
56870,trajectory,,1165,"[104.0637, 30.69464]",28796
56871,trajectory,,1165,"[104.06046, 30.6948]",28796
56872,trajectory,,1165,"[104.05785, 30.6951]",28796
56873,trajectory,,1165,"[104.05774, 30.69509]",28796
56874,trajectory,,1165,"[104.05497, 30.69504]",28796
56875,trajectory,,1165,"[104.05437, 30.69493]",28796
56876,trajectory,,1165,"[104.05058, 30.69479]",28796
56877,trajectory,,1165,"[104.04651, 30.69445]",28796
56878,trajectory,,1165,"[104.04314, 30.69311]",28796
56879,trajectory,2018-10-10T09:04:53Z,1165,"[104.09825, 30.65359]",28797
56880,trajectory,,1165,"[104.09827, 30.65362]",28797
56881,trajectory,,1165,"[104.09916, 30.65507]",28797
56882,trajectory,,1165,"[104.10116, 30.65808]",28797
56883,trajectory,,1165,"[104.10212, 30.65958]",28797
56884,trajectory,,1165,"[104.1025, 30.66126]",28797
56885,trajectory,,1165,"[104.10457, 30.66181]",28797
56886,trajectory,,1165,"[104.10611, 30.66175]",28797
56887,trajectory,,1165,"[104.10624, 30.66194]",28797
56888,trajectory,,1165,"[104.10522, 30.66376]",28797
56889,trajectory,,1165,"[104.10455, 30.66416]",28797
56890,trajectory,,1165,"[104.10449, 30.66462]",28797
56891,trajectory,,1165,"[104.10496, 30.66477]",28797
56892,trajectory,,1165,"[104.10753, 30.66555]",28797
56893,trajectory,,1165,"[104.10843, 30.66581]",28797
56894,trajectory,,1165,"[104.10885, 30.66592]",28797
56895,trajectory,,1165,"[104.11088, 30.66653]",28797
56896,trajectory,,1165,"[104.11116, 30.66659]",28797
56897,trajectory,,1165,"[104.11127, 30.66664]",28797
56898,trajectory,,1165,"[104.11187, 30.66689]",28797
56899,trajectory,,1165,"[104.11145, 30.66822]",28797
56900,trajectory,,1165,"[104.11122, 30.6689]",28797
56901,trajectory,,1165,"[104.11069, 30.67047]",28797
56902,trajectory,,1165,"[104.10999, 30.67278]",28797
56903,trajectory,,1165,"[104.10917, 30.67494]",28797
56904,trajectory,,1165,"[104.10921, 30.67501]",28797
56905,trajectory,,1165,"[104.10917, 30.67507]",28797
56906,trajectory,,1165,"[104.1091, 30.67532]",28797
56907,trajectory,,1165,"[104.10788, 30.67691]",28797
56908,trajectory,,1165,"[104.1062, 30.67939]",28797
56909,trajectory,,1165,"[104.10608, 30.67994]",28797
56910,trajectory,,1165,"[104.10607, 30.67999]",28797
56911,trajectory,,1165,"[104.10494, 30.68194]",28797
56912,trajectory,2018-10-10T08:45:07Z,1165,"[104.07357, 30.65478]",28798
56913,trajectory,,1165,"[104.07277, 30.6551]",28798
56914,trajectory,,1165,"[104.07235, 30.65531]",28798
56915,trajectory,,1165,"[104.07225, 30.65531]",28798
56916,trajectory,,1165,"[104.07581, 30.65356]",28798
56917,trajectory,,1165,"[104.0788, 30.65309]",28798
56918,trajectory,,1165,"[104.07885, 30.65314]",28798
56919,trajectory,,1165,"[104.07893, 30.65326]",28798
56920,trajectory,,1165,"[104.07901, 30.65337]",28798
56921,trajectory,,1165,"[104.07907, 30.65341]",28798
56922,trajectory,,1165,"[104.07914, 30.65359]",28798
56923,trajectory,,1165,"[104.07903, 30.65341]",28798
56924,trajectory,,1165,"[104.07905, 30.6534]",28798
56925,trajectory,,1165,"[104.07906, 30.65339]",28798
56926,trajectory,,1165,"[104.07908, 30.65339]",28798
56927,trajectory,,1165,"[104.07908, 30.65338]",28798
56928,trajectory,,1165,"[104.09821, 30.65351]",28798
56929,trajectory,,1165,"[104.09825, 30.6536]",28798
56930,trajectory,,1165,"[104.09862, 30.65416]",28798
56931,trajectory,,1165,"[104.10028, 30.65666]",28798
56932,trajectory,,1165,"[104.10185, 30.65917]",28798
56933,trajectory,,1165,"[104.10244, 30.66048]",28798
56934,trajectory,,1165,"[104.10308, 30.66187]",28798
56935,trajectory,,1165,"[104.10594, 30.66178]",28798
56936,trajectory,,1165,"[104.10612, 30.66176]",28798
56937,trajectory,,1165,"[104.10574, 30.6635]",28798
56938,trajectory,,1165,"[104.10459, 30.66405]",28798
56939,trajectory,,1165,"[104.10445, 30.66458]",28798
56940,trajectory,2018-10-10T09:33:41Z,1165,"[104.07985, 30.65934]",28799
56941,trajectory,,1165,"[104.08061, 30.65896]",28799
56942,trajectory,,1165,"[104.07998, 30.65785]",28799
56943,trajectory,,1165,"[104.07875, 30.65805]",28799
56944,trajectory,,1165,"[104.07635, 30.65914]",28799
56945,trajectory,,1165,"[104.07625, 30.65927]",28799
56946,trajectory,,1165,"[104.07625, 30.65928]",28799
56947,trajectory,,1165,"[104.07625, 30.65933]",28799
56948,trajectory,,1165,"[104.07623, 30.65932]",28799
56949,trajectory,,1165,"[104.07622, 30.65934]",28799
56950,trajectory,,1165,"[104.07635, 30.65958]",28799
56951,trajectory,,1165,"[104.0767, 30.66014]",28799
56952,trajectory,,1165,"[104.07694, 30.66057]",28799
56953,trajectory,,1165,"[104.07628, 30.65965]",28799
56954,trajectory,,1165,"[104.07581, 30.65944]",28799
56955,trajectory,,1165,"[104.0757, 30.65939]",28799
56956,trajectory,,1165,"[104.07482, 30.65992]",28799
56957,trajectory,,1165,"[104.07445, 30.66014]",28799
56958,trajectory,,1165,"[104.0717, 30.66031]",28799
56959,trajectory,,1165,"[104.07121, 30.66039]",28799
56960,trajectory,,1165,"[104.07074, 30.6621]",28799
56961,trajectory,,1165,"[104.07042, 30.6637]",28799
56962,trajectory,,1165,"[104.07062, 30.66654]",28799
56963,trajectory,,1165,"[104.06833, 30.66722]",28799
56964,trajectory,,1165,"[104.06592, 30.66721]",28799
56965,trajectory,,1165,"[104.06591, 30.66721]",28799
56966,trajectory,,1165,"[104.06562, 30.66827]",28799
56967,trajectory,,1165,"[104.0641, 30.66977]",28799
56968,trajectory,,1165,"[104.06254, 30.67058]",28799
56969,trajectory,,1165,"[104.05943, 30.67207]",28799
56970,trajectory,,1165,"[104.05719, 30.67302]",28799
56971,trajectory,,1165,"[104.05505, 30.67404]",28799
56972,trajectory,,1165,"[104.05487, 30.67413]",28799
56973,trajectory,,1165,"[104.05486, 30.67412]",28799
56974,trajectory,,1165,"[104.05482, 30.67414]",28799
56975,trajectory,,1165,"[104.05304, 30.67509]",28799
56976,trajectory,,1165,"[104.05176, 30.6759]",28799
56977,trajectory,,1165,"[104.05177, 30.67591]",28799
56978,trajectory,,1165,"[104.05177, 30.6759]",28799
56979,trajectory,,1165,"[104.05177, 30.67591]",28799
56980,trajectory,,1165,"[104.05105, 30.67637]",28799
56981,trajectory,,1165,"[104.04811, 30.67849]",28799
56982,trajectory,,1165,"[104.04603, 30.6806]",28799
56983,trajectory,,1165,"[104.04722, 30.68161]",28799
56984,trajectory,2018-10-10T00:22:03Z,1165,"[104.04273, 30.72213]",28800
56985,trajectory,,1165,"[104.04492, 30.72376]",28800
56986,trajectory,,1165,"[104.04774, 30.72499]",28800
56987,trajectory,,1165,"[104.04867, 30.72641]",28800
56988,trajectory,2018-10-10T09:55:49Z,1165,"[104.04775, 30.68229]",28801
56989,trajectory,,1165,"[104.04776, 30.6823]",28801
56990,trajectory,,1165,"[104.04829, 30.68268]",28801
56991,trajectory,,1165,"[104.04787, 30.6824]",28801
56992,trajectory,,1165,"[104.04635, 30.68103]",28801
56993,trajectory,,1165,"[104.04566, 30.68092]",28801
56994,trajectory,,1165,"[104.04565, 30.68094]",28801
56995,trajectory,,1165,"[104.04565, 30.68095]",28801
56996,trajectory,,1165,"[104.04504, 30.68164]",28801
56997,trajectory,,1165,"[104.0438, 30.68318]",28801
56998,trajectory,2018-10-10T01:25:24Z,1165,"[104.07516, 30.72589]",28802
56999,trajectory,,1165,"[104.07456, 30.72069]",28802
57000,trajectory,,1165,"[104.07378, 30.71586]",28802
57001,trajectory,,1165,"[104.07525, 30.71129]",28802
57002,trajectory,,1165,"[104.07918, 30.70754]",28802
57003,trajectory,,1165,"[104.08055, 30.70301]",28802
57004,trajectory,,1165,"[104.08144, 30.69832]",28802
57005,trajectory,,1165,"[104.08138, 30.69524]",28802
57006,trajectory,,1165,"[104.0815, 30.6926]",28802
57007,trajectory,,1165,"[104.08254, 30.69441]",28802
57008,trajectory,,1165,"[104.08519, 30.69396]",28802
57009,trajectory,,1165,"[104.08791, 30.69263]",28802
57010,trajectory,,1165,"[104.09113, 30.69105]",28802
57011,trajectory,,1165,"[104.09532, 30.689]",28802
57012,trajectory,,1165,"[104.10044, 30.6864]",28802
57013,trajectory,,1165,"[104.10405, 30.68291]",28802
57014,trajectory,,1165,"[104.10623, 30.67906]",28802
57015,trajectory,,1165,"[104.10801, 30.67586]",28802
57016,trajectory,,1165,"[104.10951, 30.67243]",28802
57017,trajectory,,1165,"[104.11098, 30.66873]",28802
57018,trajectory,,1165,"[104.11234, 30.66533]",28802
57019,trajectory,,1165,"[104.11375, 30.6618]",28802
57020,trajectory,,1165,"[104.1148, 30.65874]",28802
57021,trajectory,,1165,"[104.1148, 30.656]",28802
57022,trajectory,,1165,"[104.11474, 30.65293]",28802
57023,trajectory,2018-10-08T17:48:01Z,1165,"[104.04446, 30.68211]",28803
57024,trajectory,,1165,"[104.04447, 30.68209]",28803
57025,trajectory,,1165,"[104.04447, 30.68209]",28803
57026,trajectory,,1165,"[104.04494, 30.6815]",28803
57027,trajectory,,1165,"[104.04778, 30.67856]",28803
57028,trajectory,,1165,"[104.049, 30.67761]",28803
57029,trajectory,,1165,"[104.05079, 30.67645]",28803
57030,trajectory,,1165,"[104.05247, 30.67689]",28803
57031,trajectory,,1165,"[104.05539, 30.6786]",28803
57032,trajectory,,1165,"[104.05548, 30.67864]",28803
57033,trajectory,,1165,"[104.05564, 30.67875]",28803
57034,trajectory,,1165,"[104.05373, 30.68006]",28803
57035,trajectory,,1165,"[104.05321, 30.68136]",28803
57036,trajectory,,1165,"[104.05291, 30.68202]",28803
57037,trajectory,2018-10-10T08:39:48Z,1165,"[104.07041, 30.65427]",28804
57038,trajectory,,1165,"[104.0715, 30.6539]",28804
57039,trajectory,,1165,"[104.07181, 30.65369]",28804
57040,trajectory,,1165,"[104.07246, 30.6541]",28804
57041,trajectory,,1165,"[104.07381, 30.65445]",28804
57042,trajectory,,1165,"[104.07626, 30.65329]",28804
57043,trajectory,,1165,"[104.07665, 30.6531]",28804
57044,trajectory,,1165,"[104.07684, 30.65306]",28804
57045,trajectory,,1165,"[104.07619, 30.65347]",28804
57046,trajectory,,1165,"[104.07416, 30.65443]",28804
57047,trajectory,2018-10-08T15:29:48Z,1165,"[104.0645, 30.68462]",28805
57048,trajectory,,1165,"[104.06613, 30.68469]",28805
57049,trajectory,,1165,"[104.06851, 30.68582]",28805
57050,trajectory,,1165,"[104.06941, 30.68597]",28805
57051,trajectory,,1165,"[104.07068, 30.68606]",28805
57052,trajectory,,1165,"[104.07335, 30.68666]",28805
57053,trajectory,,1165,"[104.07344, 30.68816]",28805
57054,trajectory,,1165,"[104.07351, 30.68884]",28805
57055,trajectory,,1165,"[104.07342, 30.69164]",28805
57056,trajectory,,1165,"[104.07332, 30.69402]",28805
57057,trajectory,,1165,"[104.07332, 30.69424]",28805
57058,trajectory,,1165,"[104.07264, 30.6946]",28805
57059,trajectory,,1165,"[104.0703, 30.69466]",28805
57060,trajectory,,1165,"[104.06641, 30.69474]",28805
57061,trajectory,,1165,"[104.06282, 30.69483]",28805
57062,trajectory,,1165,"[104.05902, 30.69493]",28805
57063,trajectory,,1165,"[104.05784, 30.69511]",28805
57064,trajectory,,1165,"[104.05681, 30.69492]",28805
57065,trajectory,,1165,"[104.05487, 30.69499]",28805
57066,trajectory,,1165,"[104.05296, 30.69486]",28805
57067,trajectory,,1165,"[104.04914, 30.69468]",28805
57068,trajectory,,1165,"[104.04505, 30.69403]",28805
57069,trajectory,2018-10-01T01:13:09Z,1165,"[104.04774, 30.72634]",28806
57070,trajectory,,1165,"[104.04893, 30.72384]",28806
57071,trajectory,,1165,"[104.0508, 30.7207]",28806
57072,trajectory,,1165,"[104.05149, 30.72034]",28806
57073,trajectory,,1165,"[104.05333, 30.72006]",28806
57074,trajectory,,1165,"[104.05624, 30.71899]",28806
57075,trajectory,,1165,"[104.05654, 30.71864]",28806
57076,trajectory,,1165,"[104.05738, 30.71571]",28806
57077,trajectory,,1165,"[104.0599, 30.71304]",28806
57078,trajectory,,1165,"[104.0617, 30.71101]",28806
57079,trajectory,,1165,"[104.0632, 30.70925]",28806
57080,trajectory,,1165,"[104.06319, 30.70926]",28806
57081,trajectory,,1165,"[104.06388, 30.70844]",28806
57082,trajectory,,1165,"[104.06482, 30.70688]",28806
57083,trajectory,,1165,"[104.06553, 30.7058]",28806
57084,trajectory,,1165,"[104.06573, 30.70536]",28806
57085,trajectory,,1165,"[104.06594, 30.7046]",28806
57086,trajectory,,1165,"[104.06597, 30.70406]",28806
57087,trajectory,,1165,"[104.06597, 30.70396]",28806
57088,trajectory,,1165,"[104.06609, 30.70323]",28806
57089,trajectory,,1165,"[104.06611, 30.70311]",28806
57090,trajectory,,1165,"[104.06626, 30.7028]",28806
57091,trajectory,,1165,"[104.06931, 30.70269]",28806
57092,trajectory,,1165,"[104.07151, 30.70269]",28806
57093,trajectory,,1165,"[104.07223, 30.70265]",28806
57094,trajectory,,1165,"[104.07242, 30.70271]",28806
57095,trajectory,,1165,"[104.07243, 30.70264]",28806
57096,trajectory,,1165,"[104.07372, 30.70371]",28806
57097,trajectory,2018-10-10T13:09:11Z,1166,"[104.09287, 30.69727]",28807
57098,trajectory,,1166,"[104.09202, 30.69601]",28807
57099,trajectory,,1166,"[104.09203, 30.69601]",28807
57100,trajectory,2018-10-09T23:24:32Z,1166,"[104.0439, 30.67471]",28808
57101,trajectory,,1166,"[104.04638, 30.67353]",28808
57102,trajectory,,1166,"[104.04982, 30.67167]",28808
57103,trajectory,,1166,"[104.05127, 30.67087]",28808
57104,trajectory,,1166,"[104.05156, 30.67072]",28808
57105,trajectory,,1166,"[104.05258, 30.67243]",28808
57106,trajectory,,1166,"[104.0542, 30.67196]",28808
57107,trajectory,2018-10-01T16:38:23Z,1167,"[104.07599, 30.6537]",28809
57108,trajectory,,1167,"[104.07207, 30.65551]",28809
57109,trajectory,,1167,"[104.07167, 30.65576]",28809
57110,trajectory,,1167,"[104.07163, 30.65583]",28809
57111,trajectory,,1167,"[104.071, 30.65814]",28809
57112,trajectory,,1167,"[104.07099, 30.65815]",28809
57113,trajectory,,1167,"[104.07095, 30.65818]",28809
57114,trajectory,,1167,"[104.07093, 30.65835]",28809
57115,trajectory,,1167,"[104.06835, 30.65849]",28809
57116,trajectory,,1167,"[104.06413, 30.65842]",28809
57117,trajectory,,1167,"[104.06107, 30.65836]",28809
57118,trajectory,,1167,"[104.0592, 30.65827]",28809
57119,trajectory,,1167,"[104.05668, 30.6599]",28809
57120,trajectory,,1167,"[104.05531, 30.66077]",28809
57121,trajectory,,1167,"[104.05045, 30.6614]",28809
57122,trajectory,,1167,"[104.05027, 30.66145]",28809
57123,trajectory,,1167,"[104.04979, 30.66163]",28809
57124,trajectory,,1167,"[104.04585, 30.6635]",28809
57125,trajectory,2018-10-06T16:15:51Z,1167,"[104.0425, 30.68451]",28810
57126,trajectory,,1167,"[104.04441, 30.68206]",28810
57127,trajectory,,1167,"[104.04441, 30.68206]",28810
57128,trajectory,,1167,"[104.04442, 30.68203]",28810
57129,trajectory,,1167,"[104.0464, 30.67975]",28810
57130,trajectory,,1167,"[104.04765, 30.6785]",28810
57131,trajectory,,1167,"[104.04765, 30.6785]",28810
57132,trajectory,,1167,"[104.04794, 30.6783]",28810
57133,trajectory,,1167,"[104.05075, 30.6764]",28810
57134,trajectory,,1167,"[104.05097, 30.67624]",28810
57135,trajectory,,1167,"[104.05172, 30.67577]",28810
57136,trajectory,,1167,"[104.05554, 30.67364]",28810
57137,trajectory,,1167,"[104.05735, 30.67283]",28810
57138,trajectory,,1167,"[104.05735, 30.67283]",28810
57139,trajectory,,1167,"[104.0577, 30.67264]",28810
57140,trajectory,,1167,"[104.05982, 30.67176]",28810
57141,trajectory,,1167,"[104.05982, 30.67176]",28810
57142,trajectory,,1167,"[104.05982, 30.67176]",28810
57143,trajectory,,1167,"[104.06221, 30.67058]",28810
57144,trajectory,,1167,"[104.06507, 30.6692]",28810
57145,trajectory,,1167,"[104.06507, 30.6692]",28810
57146,trajectory,,1167,"[104.06558, 30.6673]",28810
57147,trajectory,,1167,"[104.06566, 30.66709]",28810
57148,trajectory,,1167,"[104.06939, 30.66715]",28810
57149,trajectory,,1167,"[104.0701, 30.66719]",28810
57150,trajectory,,1167,"[104.07068, 30.6672]",28810
57151,trajectory,,1167,"[104.07364, 30.66628]",28810
57152,trajectory,,1167,"[104.07365, 30.66628]",28810
57153,trajectory,,1167,"[104.07618, 30.665]",28810
57154,trajectory,,1167,"[104.07699, 30.6647]",28810
57155,trajectory,,1167,"[104.07699, 30.6647]",28810
57156,trajectory,,1167,"[104.07905, 30.66327]",28810
57157,trajectory,,1167,"[104.08219, 30.66159]",28810
57158,trajectory,,1167,"[104.08532, 30.66]",28810
57159,trajectory,,1167,"[104.08551, 30.66001]",28810
57160,trajectory,,1167,"[104.08714, 30.65926]",28810
57161,trajectory,,1167,"[104.08981, 30.65795]",28810
57162,trajectory,,1167,"[104.09125, 30.6572]",28810
57163,trajectory,,1167,"[104.09444, 30.65573]",28810
57164,trajectory,,1167,"[104.09733, 30.65433]",28810
57165,trajectory,,1167,"[104.10041, 30.65288]",28810
57166,trajectory,2018-10-04T12:44:36Z,1167,"[104.07894, 30.65325]",28811
57167,trajectory,,1167,"[104.07894, 30.65325]",28811
57168,trajectory,,1167,"[104.07898, 30.65336]",28811
57169,trajectory,,1167,"[104.07898, 30.65336]",28811
57170,trajectory,,1167,"[104.07898, 30.65336]",28811
57171,trajectory,,1167,"[104.07898, 30.65336]",28811
57172,trajectory,,1167,"[104.07898, 30.65336]",28811
57173,trajectory,,1167,"[104.07898, 30.65336]",28811
57174,trajectory,,1167,"[104.07913, 30.65361]",28811
57175,trajectory,,1167,"[104.07903, 30.65342]",28811
57176,trajectory,,1167,"[104.07895, 30.65331]",28811
57177,trajectory,,1167,"[104.07895, 30.65331]",28811
57178,trajectory,,1167,"[104.07895, 30.65331]",28811
57179,trajectory,,1167,"[104.0788, 30.65308]",28811
57180,trajectory,2018-10-06T13:08:53Z,1167,"[104.0741, 30.65444]",28812
57181,trajectory,,1167,"[104.07341, 30.65484]",28812
57182,trajectory,,1167,"[104.07341, 30.65484]",28812
57183,trajectory,,1167,"[104.07341, 30.65484]",28812
57184,trajectory,,1167,"[104.05658, 30.65993]",28812
57185,trajectory,,1167,"[104.05658, 30.65993]",28812
57186,trajectory,,1167,"[104.05658, 30.65993]",28812
57187,trajectory,,1167,"[104.0559, 30.65943]",28812
57188,trajectory,,1167,"[104.05507, 30.65705]",28812
57189,trajectory,,1167,"[104.05346, 30.65444]",28812
57190,trajectory,,1167,"[104.05259, 30.65324]",28812
57191,trajectory,,1167,"[104.05259, 30.65324]",28812
57192,trajectory,,1167,"[104.05141, 30.65303]",28812
57193,trajectory,,1167,"[104.04767, 30.65405]",28812
57194,trajectory,2018-10-09T11:41:52Z,1167,"[104.11692, 30.68331]",28813
57195,trajectory,,1167,"[104.11686, 30.68361]",28813
57196,trajectory,,1167,"[104.11505, 30.68507]",28813
57197,trajectory,,1167,"[104.11418, 30.68595]",28813
57198,trajectory,,1167,"[104.11257, 30.68534]",28813
57199,trajectory,,1167,"[104.1116, 30.68445]",28813
57200,trajectory,,1167,"[104.1102, 30.68584]",28813
57201,trajectory,,1167,"[104.10895, 30.68735]",28813
57202,trajectory,,1167,"[104.10798, 30.68872]",28813
57203,trajectory,,1167,"[104.10692, 30.68976]",28813
57204,trajectory,,1167,"[104.10605, 30.69044]",28813
57205,trajectory,,1167,"[104.10749, 30.69199]",28813
57206,trajectory,,1167,"[104.10982, 30.693]",28813
57207,trajectory,,1167,"[104.11306, 30.69064]",28813
57208,trajectory,,1167,"[104.1133, 30.69048]",28813
57209,trajectory,,1167,"[104.11403, 30.68994]",28813
57210,trajectory,,1167,"[104.11694, 30.68781]",28813
57211,trajectory,,1167,"[104.11799, 30.68707]",28813
57212,trajectory,,1167,"[104.12067, 30.68507]",28813
57213,trajectory,,1167,"[104.12335, 30.68303]",28813
57214,trajectory,,1167,"[104.12642, 30.68068]",28813
57215,trajectory,2018-10-03T15:30:39Z,1167,"[104.09261, 30.70066]",28814
57216,trajectory,,1167,"[104.09261, 30.70066]",28814
57217,trajectory,,1167,"[104.09261, 30.70066]",28814
57218,trajectory,,1167,"[104.09261, 30.70066]",28814
57219,trajectory,,1167,"[104.09242, 30.70062]",28814
57220,trajectory,,1167,"[104.09222, 30.7008]",28814
57221,trajectory,,1167,"[104.09156, 30.70251]",28814
57222,trajectory,,1167,"[104.09287, 30.7035]",28814
57223,trajectory,,1167,"[104.09516, 30.7018]",28814
57224,trajectory,,1167,"[104.09452, 30.69957]",28814
57225,trajectory,,1167,"[104.09244, 30.69665]",28814
57226,trajectory,,1167,"[104.09064, 30.69396]",28814
57227,trajectory,,1167,"[104.08964, 30.69238]",28814
57228,trajectory,,1167,"[104.08722, 30.69348]",28814
57229,trajectory,,1167,"[104.08452, 30.69454]",28814
57230,trajectory,,1167,"[104.08449, 30.69453]",28814
57231,trajectory,,1167,"[104.08302, 30.69459]",28814
57232,trajectory,,1167,"[104.08273, 30.69471]",28814
57233,trajectory,,1167,"[104.07915, 30.69474]",28814
57234,trajectory,,1167,"[104.0762, 30.69456]",28814
57235,trajectory,,1167,"[104.07576, 30.69467]",28814
57236,trajectory,,1167,"[104.07493, 30.69466]",28814
57237,trajectory,,1167,"[104.0745, 30.69461]",28814
57238,trajectory,,1167,"[104.07449, 30.69446]",28814
57239,trajectory,,1167,"[104.07301, 30.6945]",28814
57240,trajectory,,1167,"[104.07415, 30.69451]",28814
57241,trajectory,,1167,"[104.0741, 30.6946]",28814
57242,trajectory,,1167,"[104.0741, 30.6946]",28814
57243,trajectory,,1167,"[104.07407, 30.69451]",28814
57244,trajectory,,1167,"[104.07396, 30.69445]",28814
57245,trajectory,,1167,"[104.07401, 30.69455]",28814
57246,trajectory,,1167,"[104.07415, 30.69458]",28814
57247,trajectory,,1167,"[104.07424, 30.69463]",28814
57248,trajectory,,1167,"[104.07418, 30.69453]",28814
57249,trajectory,,1167,"[104.07408, 30.6945]",28814
57250,trajectory,,1167,"[104.07492, 30.69446]",28814
57251,trajectory,,1167,"[104.0796, 30.69447]",28814
57252,trajectory,,1167,"[104.0841, 30.6943]",28814
57253,trajectory,,1167,"[104.08737, 30.69279]",28814
57254,trajectory,,1167,"[104.09138, 30.69096]",28814
57255,trajectory,,1167,"[104.0965, 30.68845]",28814
57256,trajectory,,1167,"[104.10034, 30.68647]",28814
57257,trajectory,,1167,"[104.10367, 30.68364]",28814
57258,trajectory,,1167,"[104.10647, 30.67866]",28814
57259,trajectory,,1167,"[104.10885, 30.67404]",28814
57260,trajectory,,1167,"[104.11094, 30.66885]",28814
57261,trajectory,,1167,"[104.11304, 30.66364]",28814
57262,trajectory,,1167,"[104.11493, 30.6587]",28814
57263,trajectory,,1167,"[104.11484, 30.65346]",28814
57264,trajectory,2018-10-09T16:03:48Z,1167,"[104.12461, 30.67041]",28815
57265,trajectory,,1167,"[104.12449, 30.67056]",28815
57266,trajectory,,1167,"[104.12116, 30.66975]",28815
57267,trajectory,,1167,"[104.11877, 30.669]",28815
57268,trajectory,,1167,"[104.11599, 30.66816]",28815
57269,trajectory,,1167,"[104.11423, 30.66769]",28815
57270,trajectory,,1167,"[104.11045, 30.66651]",28815
57271,trajectory,,1167,"[104.10662, 30.66537]",28815
57272,trajectory,,1167,"[104.10587, 30.663]",28815
57273,trajectory,,1167,"[104.10586, 30.66285]",28815
57274,trajectory,,1167,"[104.10587, 30.66288]",28815
57275,trajectory,,1167,"[104.10587, 30.66288]",28815
57276,trajectory,,1167,"[104.10587, 30.66288]",28815
57277,trajectory,,1167,"[104.1059, 30.66284]",28815
57278,trajectory,,1167,"[104.1059, 30.66284]",28815
57279,trajectory,,1167,"[104.10606, 30.66244]",28815
57280,trajectory,,1167,"[104.10616, 30.66215]",28815
57281,trajectory,,1167,"[104.10616, 30.66215]",28815
57282,trajectory,,1167,"[104.10736, 30.66173]",28815
57283,trajectory,,1167,"[104.11051, 30.6616]",28815
57284,trajectory,,1167,"[104.11108, 30.66167]",28815
57285,trajectory,,1167,"[104.11332, 30.6624]",28815
57286,trajectory,,1167,"[104.11332, 30.6624]",28815
57287,trajectory,,1167,"[104.11332, 30.6624]",28815
57288,trajectory,,1167,"[104.1169, 30.66344]",28815
57289,trajectory,,1167,"[104.12168, 30.66483]",28815
57290,trajectory,,1167,"[104.12357, 30.66577]",28815
57291,trajectory,,1167,"[104.12638, 30.66719]",28815
57292,trajectory,,1167,"[104.12862, 30.66843]",28815
57293,trajectory,2018-10-06T11:33:21Z,1167,"[104.11757, 30.68292]",28816
57294,trajectory,,1167,"[104.11954, 30.68149]",28816
57295,trajectory,,1167,"[104.12116, 30.68025]",28816
57296,trajectory,,1167,"[104.12127, 30.67949]",28816
57297,trajectory,,1167,"[104.12178, 30.67766]",28816
57298,trajectory,,1167,"[104.12283, 30.67494]",28816
57299,trajectory,,1167,"[104.12343, 30.67335]",28816
